timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1633734336489,138,HTTP Request-0,301,Moved Permanently,Thread Group 1-94,text,true,,759,121,4,4,https://google.com/classroom,138,0,109
1633734336627,142,HTTP Request-1,301,Moved Permanently,Thread Group 1-94,text,true,,754,125,4,4,https://www.google.com/classroom,142,0,113
1633734336770,913,HTTP Request-2,302,Moved Temporarily,Thread Group 1-94,text,true,,1728,122,4,4,https://classroom.google.com/,897,0,106
1633734337683,387,HTTP Request-3,200,OK,Thread Group 1-94,text,true,,101969,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,243,0,122
1633734336989,1387,HTTP Request,200,OK,Thread Group 1-95,text,true,,104750,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,122,0,94
1633734336989,122,HTTP Request-0,301,Moved Permanently,Thread Group 1-95,text,true,,759,121,3,3,https://google.com/classroom,122,0,94
1633734337112,137,HTTP Request-1,301,Moved Permanently,Thread Group 1-95,text,true,,754,125,3,3,https://www.google.com/classroom,137,0,108
1633734337250,757,HTTP Request-2,302,Moved Temporarily,Thread Group 1-95,text,true,,1728,122,3,3,https://classroom.google.com/,755,0,93
1633734338008,368,HTTP Request-3,200,OK,Thread Group 1-95,text,true,,101509,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,228,0,108
1633734337488,1547,HTTP Request,200,OK,Thread Group 1-96,text,true,,106103,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,136,0,108
1633734337488,136,HTTP Request-0,301,Moved Permanently,Thread Group 1-96,text,true,,759,121,4,4,https://google.com/classroom,136,0,108
1633734337625,150,HTTP Request-1,301,Moved Permanently,Thread Group 1-96,text,true,,754,125,4,4,https://www.google.com/classroom,150,0,119
1633734337776,868,HTTP Request-2,302,Moved Temporarily,Thread Group 1-96,text,true,,1728,122,4,4,https://classroom.google.com/,868,0,121
1633734338644,391,HTTP Request-3,200,OK,Thread Group 1-96,text,true,,102862,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,236,0,121
1633734337989,1402,HTTP Request,200,OK,Thread Group 1-97,text,true,,105008,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,125,0,94
1633734337989,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-97,text,true,,759,121,3,3,https://google.com/classroom,125,0,94
1633734338114,143,HTTP Request-1,301,Moved Permanently,Thread Group 1-97,text,true,,754,125,3,3,https://www.google.com/classroom,143,0,114
1633734338258,757,HTTP Request-2,302,Moved Temporarily,Thread Group 1-97,text,true,,1728,122,3,3,https://classroom.google.com/,753,0,95
1633734339015,376,HTTP Request-3,200,OK,Thread Group 1-97,text,true,,101767,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,224,0,109
1633734338489,1525,HTTP Request,200,OK,Thread Group 1-98,text,true,,104893,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,140,0,111
1633734338489,140,HTTP Request-0,301,Moved Permanently,Thread Group 1-98,text,true,,759,121,3,3,https://google.com/classroom,140,0,111
1633734338629,148,HTTP Request-1,301,Moved Permanently,Thread Group 1-98,text,true,,754,125,3,3,https://www.google.com/classroom,148,0,119
1633734338777,864,HTTP Request-2,302,Moved Temporarily,Thread Group 1-98,text,true,,1728,122,3,3,https://classroom.google.com/,864,0,116
1633734339642,372,HTTP Request-3,200,OK,Thread Group 1-98,text,true,,101652,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,231,0,119
1633734338989,1426,HTTP Request,200,OK,Thread Group 1-99,text,true,,105162,619,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,121,0,93
1633734338989,121,HTTP Request-0,301,Moved Permanently,Thread Group 1-99,text,true,,759,121,2,2,https://google.com/classroom,121,0,93
1633734339111,150,HTTP Request-1,301,Moved Permanently,Thread Group 1-99,text,true,,754,125,2,2,https://www.google.com/classroom,150,0,121
1633734339262,779,HTTP Request-2,302,Moved Temporarily,Thread Group 1-99,text,true,,1728,122,2,2,https://classroom.google.com/,779,0,103
1633734340042,373,HTTP Request-3,200,OK,Thread Group 1-99,text,true,,101921,251,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,232,0,120
1633734339489,1578,HTTP Request,200,OK,Thread Group 1-100,text,true,,104917,619,1,1,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,135,0,107
1633734339489,135,HTTP Request-0,301,Moved Permanently,Thread Group 1-100,text,true,,759,121,1,1,https://google.com/classroom,135,0,107
1633734339625,147,HTTP Request-1,301,Moved Permanently,Thread Group 1-100,text,true,,754,125,1,1,https://www.google.com/classroom,147,0,119
1633734339773,919,HTTP Request-2,302,Moved Temporarily,Thread Group 1-100,text,true,,1728,122,1,1,https://classroom.google.com/,903,0,112
1633734340692,375,HTTP Request-3,200,OK,Thread Group 1-100,text,true,,101676,251,1,1,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,237,0,121
